20200811 082200;2.96400000;2.96400000;2.96400000;2.96400000;112.96000000
20200811 082300;2.94960000;2.94960000;2.94960000;2.94960000;60.00000000
20200811 082400;2.94960000;2.96350000;2.94800000;2.96350000;72.48000000
20200811 082500;2.94800000;2.94800000;2.94800000;2.94800000;269.11000000
20200811 082600;2.92610000;2.95710000;2.92540000;2.92780000;1112.75000000
20200811 082700;2.92780000;2.92780000;2.92780000;2.92780000;0.00000000
20200811 082800;2.92780000;2.92780000;2.92780000;2.92780000;0.00000000
20200811 082900;2.92780000;2.92780000;2.92780000;2.92780000;0.00000000
20200811 083000;2.95700000;3.00000000;2.95700000;2.96760000;101.53000000
20200811 083100;2.95000000;2.95000000;2.95000000;2.95000000;24.62000000
20200811 083200;2.96760000;2.96760000;2.96760000;2.96760000;336.97000000
20200811 083300;2.96760000;2.96760000;2.96760000;2.96760000;89.84000000
20200811 083400;2.97330000;2.97330000;2.97330000;2.97330000;366.27000000
20200811 083500;2.97330000;2.97330000;2.97330000;2.97330000;0.00000000
20200811 083600;2.97330000;2.97330000;2.97330000;2.97330000;0.00000000
20200811 083700;2.97330000;2.97330000;2.97330000;2.97330000;0.00000000
20200811 083800;2.97330000;2.97330000;2.97330000;2.97330000;0.00000000
20200811 083900;2.96760000;2.96760000;2.96760000;2.96760000;10.00000000
20200811 084000;2.95860000;2.95860000;2.95860000;2.95860000;559.72000000
20200811 084100;2.95010000;2.95010000;2.95010000;2.95010000;874.81000000
20200811 084200;2.96930000;2.96930000;2.93010000;2.93010000;126.81000000
20200811 084300;2.96700000;2.96700000;2.96700000;2.96700000;34.12000000
20200811 084400;2.96700000;2.96700000;2.96700000;2.96700000;6.74000000
20200811 084500;2.94900000;2.94900000;2.93010000;2.93010000;37.22000000
20200811 084600;2.93010000;2.93010000;2.93010000;2.93010000;0.00000000
20200811 084700;2.93010000;2.93010000;2.93010000;2.93010000;0.00000000
20200811 084800;2.93010000;2.93010000;2.93010000;2.93010000;0.00000000
20200811 084900;2.93020000;2.93020000;2.93020000;2.93020000;89.75000000
